PatientID,mRNA_MLPH,mRNA_C2orf54,mRNA_CITED4,mRNA_ESR1,mRNA_SPDEF,mRNA_AGR3,mRNA_FOXC1,mRNA_GATA3,mRNA_AGR2,mRNA_XBP1,mRNA_PRR15,mRNA_SLC44A4,mRNA_CA12,mRNA_DTL,mRNA_C5AR2,mRNA_TBC1D9,mRNA_AR,mRNA_CCDC170,mRNA_DEGS2,mRNA_TFF3,mRNA_DNALI1,mRNA_LINC00504,mRNA_CLCA2,mRNA_PPP1R14C,mRNA_THSD4,mRNA_SPAG5,mRNA_FBP1,mRNA_SLC7A8,mRNA_EN1,mRNA_ZNF552,Methylation_cg22678977,Methylation_cg27169860,Methylation_cg09000583,Methylation_cg20415486,Methylation_cg17627629,Methylation_cg04557423,Methylation_cg03387103,Methylation_cg02003183,Methylation_cg02693150,Methylation_cg11197206,Methylation_cg15690342,Methylation_cg18948877,Methylation_cg20456954,Methylation_cg12633764,Methylation_cg25245963,Methylation_cg11386025,Methylation_cg22789237,Methylation_cg03103549,Methylation_cg06436185,Methylation_cg25787812,miRNA_hsa-mir-934,miRNA_hsa-mir-4728,miRNA_hsa-mir-5695,miRNA_hsa-mir-18a,miRNA_hsa-mir-190b,miRNA_hsa-mir-577,miRNA_hsa-mir-135b,miRNA_hsa-mir-2115,miRNA_hsa-mir-17,miRNA_hsa-mir-130b,CNV_VPS54,CNV_LINC01867,CNV_LINC02576,CNV_WDPCP,CNV_CEP68
TCGA-OL-A66J,0.6542368211954366,-1.2399390837024282,1.0382863713139878,0.501047045526041,0.2343544176802258,0.7542155442757245,0.1789870677411779,0.6886034100520075,0.1658850346844544,0.780922154547874,0.8526995383290501,0.3181887936471548,0.8101550853098408,-1.049863352622812,0.9443199501567175,0.3539297143343436,-0.4070325004393846,0.8798886049160329,1.392458518770989,1.1601003827567244,0.7094600513743823,1.2176395168545948,-0.608848273096824,-0.5585392269784248,0.2973829934682209,-1.2327054868449911,0.8124666246364582,0.2977611563708129,-0.5132320343053934,0.8382295147396219,0.244067102171394,-0.9451029259817402,-1.074581526820073,-0.5758836667902095,0.6139151368422638,-0.5392851616473086,-0.6206543269893732,1.4376915754256152,-0.6438260605380676,-0.3944862234630295,-1.5818189699214995,-0.7067678904143101,0.0885045043430405,-0.6138559788096479,-0.6867620376630913,0.5366343914350991,0.3941483977394172,0.312416594584525,-0.5225184790628198,-0.4808865309763031,-0.2928489207749257,0.4165380920387218,0.3975906634636725,-0.2406527458858371,-0.0347397514778726,-0.7584687107074534,-0.6070910428867135,-0.6905102845260922,0.4942377115697455,-0.9470527605962328,-0.6196683645837243,-0.6290065728520398,-0.6267137538218468,-0.621676657227989,-0.6267137538218468
TCGA-D8-A73U,0.2780340463899687,-0.7091628869052555,-0.9031406853473124,-0.0148711662855128,0.0068378899984525,0.6329013684927454,-0.534189542531906,-0.2435502411543519,0.8703678320984551,-0.0382025761775191,0.1427346813750366,0.5471623107590265,-0.4789063125020904,-1.741238764012231,0.7173028603573899,-0.7038921829780787,0.1037012721370675,-0.6083964670615284,0.0418805536242314,1.4453914136374688,-0.6633523915168288,-0.8190585374523112,-0.6069780766104984,-1.0109222601360668,-0.526081916745144,-2.02369345019562,0.2958303770455846,0.3783924856937225,0.1137714758223122,0.4075678431372596,0.9659137201273088,1.2840622150246943,-0.0937916856521705,1.052027988930336,-1.1822592458661252,0.93143068874544,0.9781308748568786,-0.5565327023236882,1.27804269395998,0.9158281882913956,0.2150719878862296,-0.0353527307950216,1.0392312739072616,0.8517326167583747,0.5356366494860353,-1.0462422006125605,0.6140183169841765,0.8428377456133535,0.2675676409161254,1.0320743828620798,-0.5948794054060302,-0.7782653876121126,-0.7646593868717004,-0.9308550909934992,-0.9024743416539248,-0.3279145638549224,-0.22362555490358,-0.6905102845260922,-0.8206217750068997,-1.322550417787432,-0.6196683645837243,-0.6290065728520398,-0.6267137538218468,-0.621676657227989,-0.6267137538218468
TCGA-AC-A3QQ,-0.0724530511588217,-1.2943230935752186,-0.1489047698785386,0.2340098278552045,-1.4273110120621326,-0.5059805608399102,-0.2699619011555833,0.2773228500696204,-0.1893655718806012,-0.4499406548872875,-0.6293821970713465,-0.4683673870748002,-0.0973207981005734,-0.0713342678813026,-0.7741449724679061,-0.26894379997734,0.3789511474712603,-0.3285611763785618,-1.6486313545428837,-0.4757744748855373,0.211793286075293,0.117400137040596,0.7725055448687318,-0.9122389674205909,0.3935793144264054,-0.4353343120496739,-1.7485284392869809,-0.1363970007955471,-0.3894180184779168,0.5373415879460481,-0.5859779099455668,-1.1601389335846477,-1.0516713463352578,-0.5190721907200306,1.0114092668663874,-0.663768073252406,-0.9204256629546854,1.3343836696056282,-0.3082901268552758,-0.4152579054677308,-0.5256320720693013,-0.8340505556093485,-0.5625968659481005,-0.9188142713256224,-0.7418815035765853,-1.118993676411432,-1.0744542308995428,-1.109131991999433,-0.3511756259323658,-0.9651596951215452,-0.5948794054060302,1.3646450117322542,0.1440711231179719,-0.2075368338933061,1.1166686854974803,-0.1157290560990998,-0.6223655142479453,-0.3114293046384607,0.3048136180497022,0.0256837858333008,-0.6196683645837243,-0.6290065728520398,-0.6267137538218468,-0.621676657227989,-0.6267137538218468
TCGA-AN-A0XS,0.6790137220888646,1.3346096825791638,1.1601792083328168,0.577023315742255,0.5263959487033173,0.4346023112769241,-0.4114739572521315,0.1800480288951347,1.114071298638463,0.3909750972749304,-0.3242186828586492,-0.9645602035132396,0.0292753829739254,-1.4085190128115954,0.4845050576753517,0.2194414333396431,0.7129159068145202,0.1665736805854601,0.8475135568228108,0.2762323896487028,0.5278815343293893,0.6619054702342241,-0.5922444425961984,-0.5451787972691696,0.1151076018074585,-0.8185807300643617,0.2008198961826524,0.7746971098568566,0.1725699716431367,0.4591505045933422,-1.0798362679395537,-0.3955743058873192,0.7899327067456539,-0.5457701491502895,1.1092352331742652,-0.8484989784416705,-0.1775695849504624,0.9759549350945602,-1.0671421363977498,-0.7543709744258926,0.9129374438310772,-0.4650933455486237,-1.2984836618414588,-0.5715768836322654,-1.0081206229474926,0.0570948963561556,-0.1763694887117668,-0.4983938216469634,1.2111894089755448,-0.1794007694815184,-0.5948794054060302,-0.1253007845476713,0.663882490931996,-0.1648691230223609,0.5906987260380229,-0.1799652576040017,-0.4359896275620952,0.8770573144673037,0.3083219637913051,-0.1177174253866476,1.375777469993222,1.3872610716325808,1.4339562938734052,1.3848383467906238,1.4339562938734052
TCGA-A2-A0T5,0.380450903097812,0.076149091335114,1.33493032384169,0.2591767514654783,0.2896291016562309,0.6462057449729246,0.0846264552754222,0.5616552658763913,-0.1836778283084658,0.7480687248248697,0.3779377814500471,0.4550516367708126,0.4536049125153815,0.534800497379524,0.0085212084646604,0.1833155289854461,0.0531876503889062,0.3026252655234628,-0.2597683473974616,0.4930543991333075,0.8476610816034263,0.4119385071507053,0.3358086299491357,1.1263514324396988,-0.2493390852706313,-0.56839084722113,0.0335427732038786,0.3672195653368564,-0.6019057139816505,-0.0962550693985989,-0.3637710554259696,0.2521199406533245,-0.9683870465146722,-0.4563334774793933,-1.1036671612860558,-0.6644004421395432,-0.1049906293971122,1.28840612241808,-0.6187344955131048,-0.2153889460522567,0.1083842420710678,-0.7995281928486324,-0.7736243770057877,-0.4223466093541906,0.3069649485978361,-1.108646001531995,-0.5423685511462916,-0.2047823391847431,0.1447848278611618,-0.6171328159939399,-0.2167641267825507,-0.1084782692928061,0.6903742073347516,-0.4262354385218573,0.8223778792117413,0.0103526640625629,1.7351656745261494,-0.6905102845260922,-0.0382715533073176,-0.6406137313196437,-0.6196683645837243,-0.6290065728520398,-0.6267137538218468,-0.621676657227989,-0.6267137538218468
TCGA-D8-A1Y1,0.1777942034736106,-0.4845865682835686,0.2910455029453159,0.5246515095411642,0.0591340335649486,0.6527050945583092,-0.9121728523421372,0.4521937442039291,0.7942356848837514,-0.2425082527183931,0.5686840445194261,0.7044997543613899,0.3904506851727446,0.951957285579065,0.6757112360361599,-0.4392703946030001,0.574713622090802,0.2816346702070357,0.9429758304949712,0.1933130120648102,0.4045941286380679,0.1054825492189607,-0.8950940779111158,-0.8412844339075287,0.1158175317305208,0.7577098662708767,0.6034552542262465,0.474479823901264,0.3687964163767141,-0.6475952825839058,-1.0973133695512851,-0.3308544864134997,-1.0200595220001143,-1.2010172002006014,0.5401011209390754,-1.1394282760633216,-0.697970521906861,-1.2657802836324457,-1.1132866548792788,-0.5367356746708917,0.5000113299641537,-0.2891748318077807,-1.223059319792875,-0.6921625794959136,-1.2124014408883657,0.052132921905425,-0.4914156900433529,-1.0984884716084924,0.8227114364125666,-0.6690255074097481,-0.5948794054060302,0.2581573782426533,1.307288643984209,0.551336563113047,0.7700844052538771,-0.4694512985201919,-0.986809676833296,-0.1886223295201914,0.4696462030869757,0.9178335958521092,-0.6196683645837243,-0.6290065728520398,-0.6267137538218468,-0.621676657227989,-0.6267137538218468
TCGA-OL-A66I,-2.137953964924792,0.2460336665169532,0.6274268133442168,-1.7179248094108492,-2.8391592600042403,-1.6029941594099224,1.087336595879975,-1.6375517468576624,-2.020609107204134,-2.1693478789694804,-1.6366461057789508,-2.0741881126766284,-2.708984391579793,0.1621026650375912,-0.9970518334058148,-1.876098941868028,-1.80593885634791,-1.3818298551606687,-2.221820283932016,-1.4584758047367778,-1.7571165070736772,-1.719976756955786,-0.8844846909764366,2.4665753074426333,-1.7537905459901628,0.4823128887132051,-1.448173797783024,-1.624095913201605,2.8429202894691605,-1.7764914703982322,1.5060598719125484,0.0973668195986932,0.3005811491356733,1.5674592956102558,-1.6364018230440671,1.563651342380703,1.2975104240720798,0.49385174955779,1.6531395505037876,1.5531480856819682,-1.3540143394691588,1.4060339402703066,1.6177053777339443,1.4372088510931147,1.3522963465056437,-0.0833081076712305,1.5456703910041083,1.403512601496023,0.5363193416587746,1.520929551792228,1.3881468352704238,-0.922267760190366,-0.7646593868717004,1.4490269497142203,-2.052137242410604,1.7428567455620196,1.3491037010362377,-0.6905102845260922,1.217343303212253,-0.1732582798882168,1.375777469993222,1.3872610716325808,1.4339562938734052,1.3848383467906238,1.4339562938734052
TCGA-EW-A1OX,1.083947001689321,-1.2735059190792268,-2.34142914362812,0.7361809727339401,0.6944157776763046,0.6821344813226736,-1.2498921045222944,1.1137124995722203,0.6291425711350781,0.9930444581380486,1.7047480868124132,0.7307455690923438,-2.001899698023799,2.374644690608529,0.6693781988235111,1.431249471360579,0.8637764288831151,1.5576617727413296,0.2351107829615333,1.3784243393930902,1.2443616806306808,0.0605437802801133,-0.8574107404477758,-1.1632488817667417,0.9821635092996168,-0.1270609954763199,0.3558353904109259,-2.9442816740361084,-1.108599181307411,-0.1741238457890823,-1.4843364969598607,-2.025931482951555,1.7875637633211507,-1.0170974055166808,1.0651727570925644,-0.7717863841105626,-1.9755461157301737,1.4260263236055557,1.6577984730116624,-1.4787022508397518,1.2423096911624176,1.4939628100490066,-0.8818595035568815,1.0113467991850045,-0.9508591672817528,-1.1719138648641136,-1.7193160792798368,-1.9153720682958568,-1.719574249220523,-1.2057343250120391,-0.5948794054060302,-0.4037157444387313,0.1229038070972958,-1.3033402026869036,0.4258341289644789,-0.7584687107074534,-1.2462215457422012,-0.6905102845260922,-1.347205685420266,-0.8881201242226303,-0.6196683645837243,-0.6290065728520398,-0.6267137538218468,-0.621676657227989,-0.6267137538218468
TCGA-D8-A1XQ,-1.1208238040881429,0.102351830317021,-0.3785773821875079,-1.9311080264809937,-0.011043589528646,-2.0260634665434747,2.424773123993792,-2.9783111595501137,-2.1817369832396465,-0.982582281698252,-2.196607085161545,-1.431667363348794,-1.5389093240209315,0.2488011655380189,-1.4216155425375276,-1.4623800084646768,-2.1809291472741377,-1.4968419667221662,-1.59821210087838,-2.2100647087344347,-1.220717059575806,-1.7393570628291055,-0.8596254839660936,0.6624776046492756,-1.8329515962764285,0.0191921206395833,-0.626314493805849,-1.9017007065441025,2.169673989285548,-1.888552218902687,1.5191466807248597,-0.2120977899895013,-1.0901717421732906,1.5327797245045982,-1.584983157988503,1.4123416442712131,1.37380292452196,0.8331072477944482,1.635682136911901,1.5356724932448735,-1.3957523892952326,1.4407247872556472,1.6690013913913853,1.3200343923816638,1.2616146637426713,1.0469867450331756,1.5240276609223569,1.4223653525453774,-1.2679566730166898,1.472786285370656,2.288651902824135,0.0468520976119163,3.857931664888072,0.7478532208657839,-1.7809532832277828,-0.7584687107074534,1.494336233751774,-0.455153741363866,1.45160676653657,1.7244027909329178,2.3735003872816955,1.3872610716325808,2.464291317721031,2.38809584879993,2.464291317721031
TCGA-OL-A6VO,-3.0786342974892764,1.841073177602312,0.3379161237589395,-1.4150105218328517,-1.652356746553146,-1.9176614813034127,2.5991459699160195,-3.2883967527112405,-2.521642215436944,-2.262130193460966,-0.604511090740165,-2.223185496894956,-1.925510217257551,1.4019646052749737,-1.8576279303082504,-2.2695177121545416,-1.7148815507527797,-1.5929293975793044,-1.289019599887337,-1.418174675695011,-1.9030726841021464,-1.660052690910251,-0.8295099534902286,1.398081491314026,-2.267268890425496,1.4580563324120122,-2.2691854070420225,-2.3314433596974258,3.002114579985267,-1.5086587281603123,1.4968511529667492,-1.1602908996667245,-0.9785283247152984,1.6342554874374142,-1.4407104907760018,1.485352687998324,1.3136507568523776,-0.2443176031255259,1.2971338229718754,1.5207359648723833,-1.5829502412090333,1.3520618315311312,1.6832054920413029,1.4757032611698342,1.3353492198760493,1.6433711841975658,1.5033074444419698,1.3192297685993524,0.8453389844659728,1.4503112368705533,2.518524076570039,-0.4790086700778431,-0.7646593868717004,2.9683560146404577,-1.7187281350852832,2.066690234950831,1.6783170063192347,-0.6905102845260922,2.830939893715997,1.4740118091702326,0.3780545527047489,0.3791272493902705,0.4036212700257792,0.3815808447813174,0.4036212700257792
